1,20,flr,0.2,0.47026666666666667
2,20,flr,0.2,0.4710666666666667
3,20,flr,0.2,0.4728
4,20,flr,0.2,0.47213333333333335
5,20,flr,0.2,0.4696
6,20,flr,0.2,0.474
7,20,flr,0.2,0.47253333333333336
8,20,flr,0.2,0.47386666666666666
9,20,flr,0.2,0.4716
0,20,bra,0.2,0.4488
1,20,bra,0.2,0.44733333333333336
2,20,bra,0.2,0.44906666666666667
3,20,bra,0.2,0.44666666666666666
4,20,bra,0.2,0.44733333333333336
5,20,bra,0.2,0.44693333333333335
6,20,bra,0.2,0.4478666666666667
7,20,bra,0.2,0.44626666666666664
8,20,bra,0.2,0.4464
9,20,bra,0.2,0.4476
0,20,cropandpad,0.2,0.5550666666666667
1,20,cropandpad,0.2,0.5518666666666666
2,20,cropandpad,0.2,0.5588
3,20,cropandpad,0.2,0.5552
4,20,cropandpad,0.2,0.5601333333333334
5,20,cropandpad,0.2,0.5544
6,20,cropandpad,0.2,0.5526666666666666
7,20,cropandpad,0.2,0.5550666666666667
8,20,cropandpad,0.2,0.5565333333333333
9,20,cropandpad,0.2,0.5546666666666666
